  0.555  0.201       0.414E+13       0.462E+08       0.112E-04       0.321E+02       0.133E+00       0.190E+12
  0.565  0.205       0.404E+13       0.459E+08       0.113E-04       0.323E+02       0.133E+00       0.184E+12
  0.575  0.209       0.395E+13       0.456E+08       0.115E-04       0.324E+02       0.132E+00       0.178E+12
  0.585  0.212       0.387E+13       0.452E+08       0.117E-04       0.325E+02       0.131E+00       0.172E+12
  0.595  0.216       0.378E+13       0.449E+08       0.119E-04       0.326E+02       0.131E+00       0.167E+12
  0.605  0.219       0.370E+13       0.446E+08       0.120E-04       0.327E+02       0.130E+00       0.162E+12
  0.615  0.223       0.362E+13       0.442E+08       0.122E-04       0.328E+02       0.129E+00       0.157E+12
  0.625  0.227       0.355E+13       0.439E+08       0.124E-04       0.329E+02       0.129E+00       0.152E+12
  0.635  0.230       0.347E+13       0.435E+08       0.125E-04       0.330E+02       0.128E+00       0.147E+12
  0.645  0.234       0.340E+13       0.432E+08       0.127E-04       0.331E+02       0.127E+00       0.142E+12
  0.655  0.238       0.333E+13       0.429E+08       0.129E-04       0.332E+02       0.127E+00       0.138E+12
  0.665  0.241       0.327E+13       0.425E+08       0.130E-04       0.333E+02       0.126E+00       0.133E+12
  0.675  0.245       0.320E+13       0.422E+08       0.132E-04       0.334E+02       0.125E+00       0.129E+12
  0.685  0.248       0.314E+13       0.419E+08       0.134E-04       0.334E+02       0.125E+00       0.125E+12
  0.695  0.252       0.307E+13       0.415E+08       0.135E-04       0.335E+02       0.124E+00       0.121E+12
  0.705  0.256       0.301E+13       0.412E+08       0.137E-04       0.336E+02       0.123E+00       0.117E+12
  0.715  0.259       0.295E+13       0.409E+08       0.138E-04       0.336E+02       0.123E+00       0.113E+12
  0.725  0.263       0.290E+13       0.405E+08       0.140E-04       0.337E+02       0.122E+00       0.110E+12
  0.735  0.267       0.284E+13       0.402E+08       0.142E-04       0.338E+02       0.121E+00       0.106E+12
