  0.555  0.206       0.414E+13       0.473E+08       0.114E-04       0.329E+02       0.136E+00       0.187E+12
  0.565  0.210       0.404E+13       0.470E+08       0.116E-04       0.330E+02       0.136E+00       0.181E+12
  0.575  0.214       0.395E+13       0.466E+08       0.118E-04       0.332E+02       0.135E+00       0.176E+12
  0.585  0.217       0.387E+13       0.463E+08       0.120E-04       0.333E+02       0.134E+00       0.170E+12
  0.595  0.221       0.378E+13       0.460E+08       0.121E-04       0.334E+02       0.134E+00       0.165E+12
  0.605  0.225       0.370E+13       0.456E+08       0.123E-04       0.335E+02       0.133E+00       0.159E+12
  0.615  0.228       0.362E+13       0.453E+08       0.125E-04       0.336E+02       0.132E+00       0.154E+12
  0.625  0.232       0.355E+13       0.449E+08       0.127E-04       0.337E+02       0.132E+00       0.149E+12
  0.635  0.236       0.347E+13       0.446E+08       0.128E-04       0.338E+02       0.131E+00       0.144E+12
  0.645  0.240       0.340E+13       0.442E+08       0.130E-04       0.339E+02       0.130E+00       0.140E+12
  0.655  0.243       0.333E+13       0.439E+08       0.132E-04       0.340E+02       0.130E+00       0.135E+12
  0.665  0.247       0.327E+13       0.436E+08       0.133E-04       0.341E+02       0.129E+00       0.131E+12
  0.675  0.251       0.320E+13       0.432E+08       0.135E-04       0.342E+02       0.128E+00       0.127E+12
  0.685  0.254       0.314E+13       0.429E+08       0.137E-04       0.342E+02       0.128E+00       0.122E+12
  0.695  0.258       0.307E+13       0.425E+08       0.138E-04       0.343E+02       0.127E+00       0.118E+12
  0.705  0.262       0.301E+13       0.422E+08       0.140E-04       0.344E+02       0.126E+00       0.114E+12
  0.715  0.266       0.295E+13       0.419E+08       0.142E-04       0.344E+02       0.125E+00       0.111E+12
  0.725  0.269       0.290E+13       0.415E+08       0.143E-04       0.345E+02       0.125E+00       0.107E+12
  0.735  0.273       0.284E+13       0.412E+08       0.145E-04       0.346E+02       0.124E+00       0.103E+12
