  0.555  0.204       0.414E+13       0.467E+08       0.113E-04       0.325E+02       0.135E+00       0.189E+12
  0.565  0.207       0.404E+13       0.464E+08       0.115E-04       0.326E+02       0.134E+00       0.183E+12
  0.575  0.211       0.395E+13       0.461E+08       0.116E-04       0.328E+02       0.133E+00       0.177E+12
  0.585  0.215       0.387E+13       0.457E+08       0.118E-04       0.329E+02       0.133E+00       0.171E+12
  0.595  0.218       0.378E+13       0.454E+08       0.120E-04       0.330E+02       0.132E+00       0.166E+12
  0.605  0.222       0.370E+13       0.450E+08       0.122E-04       0.331E+02       0.131E+00       0.161E+12
  0.615  0.226       0.362E+13       0.447E+08       0.123E-04       0.332E+02       0.131E+00       0.156E+12
  0.625  0.229       0.355E+13       0.444E+08       0.125E-04       0.333E+02       0.130E+00       0.151E+12
  0.635  0.233       0.347E+13       0.440E+08       0.127E-04       0.334E+02       0.129E+00       0.146E+12
  0.645  0.237       0.340E+13       0.437E+08       0.128E-04       0.335E+02       0.129E+00       0.141E+12
  0.655  0.240       0.333E+13       0.433E+08       0.130E-04       0.336E+02       0.128E+00       0.137E+12
  0.665  0.244       0.327E+13       0.430E+08       0.132E-04       0.337E+02       0.127E+00       0.132E+12
  0.675  0.248       0.320E+13       0.427E+08       0.133E-04       0.337E+02       0.127E+00       0.128E+12
  0.685  0.251       0.314E+13       0.423E+08       0.135E-04       0.338E+02       0.126E+00       0.124E+12
  0.695  0.255       0.307E+13       0.420E+08       0.137E-04       0.339E+02       0.125E+00       0.120E+12
  0.705  0.259       0.301E+13       0.417E+08       0.138E-04       0.339E+02       0.125E+00       0.116E+12
  0.715  0.262       0.295E+13       0.413E+08       0.140E-04       0.340E+02       0.124E+00       0.112E+12
  0.725  0.266       0.290E+13       0.410E+08       0.142E-04       0.341E+02       0.123E+00       0.108E+12
  0.735  0.270       0.284E+13       0.407E+08       0.143E-04       0.341E+02       0.122E+00       0.105E+12
