  0.595  0.000       0.378E+13       0.996E+05       0.263E-07       0.724E-01       0.290E-03             NaN
  0.605  0.000       0.370E+13       0.988E+05       0.267E-07       0.726E-01       0.288E-03             NaN
  0.615  0.000       0.362E+13       0.981E+05       0.271E-07       0.729E-01       0.287E-03             NaN
  0.625  0.001       0.355E+13       0.973E+05       0.274E-07       0.731E-01       0.286E-03             NaN
  0.635  0.001       0.347E+13       0.966E+05       0.278E-07       0.733E-01       0.284E-03             NaN
  0.645  0.001       0.340E+13       0.959E+05       0.282E-07       0.735E-01       0.283E-03             NaN
  0.655  0.001       0.333E+13       0.951E+05       0.285E-07       0.737E-01       0.281E-03             NaN
  0.665  0.001       0.327E+13       0.944E+05       0.289E-07       0.739E-01       0.280E-03             NaN
  0.675  0.001       0.320E+13       0.936E+05       0.293E-07       0.740E-01       0.278E-03             NaN
  0.685  0.001       0.314E+13       0.929E+05       0.296E-07       0.742E-01       0.276E-03             NaN
  0.695  0.001       0.307E+13       0.922E+05       0.300E-07       0.743E-01       0.275E-03             NaN
  0.705  0.001       0.301E+13       0.914E+05       0.304E-07       0.745E-01       0.273E-03             NaN
  0.715  0.001       0.295E+13       0.907E+05       0.307E-07       0.746E-01       0.272E-03             NaN
  0.725  0.001       0.290E+13       0.899E+05       0.311E-07       0.748E-01       0.270E-03             NaN
  0.735  0.001       0.284E+13       0.892E+05       0.314E-07       0.749E-01       0.269E-03             NaN
